-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.971 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 1.38778e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.871 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 2.77556e-17 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.771 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 -6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.671 3.371 -2.793 0.678 -0.284 1.619 0 -56.2009 28.2348 -0.217785 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-1.699 0.168 5.683 5.23 1.705 2.731 0 116.562 31.0756 0.228205 6.93889e-18 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.504 1.344 -6.078 -3.231 -4.559 3.822 0 20.4585 0.961719 0.22763 2.77556e-17 0 
-4.314 -1.245 -4.652 -4.916 6.27 -3.54 0 58.9957 31.2438 -0.225233 0 0 
-4.314 -1.245 -4.652 -4.916 6.27 -3.54 0 58.9957 31.2438 -0.225233 0 0 
